00053_02, ACETONIDO DE FLUOCINOLONA + NISTATINA + METRONIDAZOL C/10 OVULOS, c/u, 0, 0.0000
00054_01, ALOPURINOL 300MG C/20 TAB., pza., 70, 0.0000
00054_02, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_03, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_04, ALOPURINOL 300MG C/20 TAB., c/u, 141, 0.0000
00054_05, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_06, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_07, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_08, ALOPURINOL 300MG C/20 TAB., c/u, 0, 0.0000
00054_09, ALOPURINOL 300MG C/20 TAB. , c/u, 0, 0.0000
00054_10, ALOPURINOL 300MG C/20 TAB. , c/u, 0, 0.0000
00055_01, IBUPROFENO 2GR/100ML SUSP. 120ML, pza., 109, 0.0000
00055_02, IBUPROFENO 2GR/100ML SUSP. 120ML, pza., 0, 0.0000
00055_03, IBUPROFENO 2GR/100ML SUSP. 120ML, c/u, 0, 0.0000
00055_04, IBUPROFENO 2GR/100ML SUSP. 120ML, c/u, 0, 0.0000
00055_05, IBUPROFENO 2GR/100ML SUSP. 120ML, c/u, 0, 0.0000
00055_06, IBUPROFENO 2GR/100ML SUSP. 120ML, c/u, 0, 0.0000
00056_01, METRONIDAZOL + DIYODOHIDROXIQUINOLEINA 2.5GR/2GR SUSP. PED. FCO. C/120ML, c/u, 7, 0.0000
00057_01, CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR, pza., 150, 0.0000
00057_02, CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR, c/u, 0, 0.0000
00057_03, CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR, c/u, 0, 0.0000
00057_04, CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR, c/u, 0, 0.0000
00061_01, AZELASTINA SOL. OFT. 0.05% FCO. C/5ML, pza., 30, 0.0000
00061_02, AZELASTINA SOL. OFT. 0.05% FCO. C/5ML, c/u, 0, 0.0000
00062_01, BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML, pza., 0, 0.0000
00062_03, BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML, c/u, 0, 0.0000
00067_01, SULFADIACINA DE PLATA MICRONIZADA 1% CREMA TUBO C/30GR, pza., 35, 0.0000
00068_01, INTERFERON BETA-1a 30MCG (6000000 UI) C/1 JER. PRELLENADA, c/u, 0, 0.0000
00068_02, INTERFERON BETA-1a 30MCG (6000000 UI) C/1 JER. PRELLENADA, c/u, 0, 0.0000
00068_03, INTERFERON BETA-1a 30MCG (6000000 UI) C/1 JER. PRELLENADA, c/u, 0, 0.0000
00068_04, INTERFERON BETA-1a 30MCG (6000000 UI) C/1 JER. PRELLENADA , c/u, 0, 0.0000
00069_01, DESLORATADINA 50MG JARABE FCO C/120ML, pza., 2, 0.0000
00069_02, DESLORATADINA 50MG JARABE FCO C/120ML, c/u, 0, 0.0000
00069_03, DESLORATADINA 50MG JARABE FCO C/120ML, c/u, 0, 0.0000
00069_04, libre, c/u, 0, 0.0000
00070_01, 21-ISONICOTINATO DE DEXAMETASONA AMP. 8 MG EN 2ML C/1, c/u, 0, 0.0000
00070_02, 21-ISONICOTINATO DE DEXAMETASONA AMP. 8MG EN 2ML C/1, c/u, 0, 0.0000
00071_01, VALPROATO DE MAGNESIO 400MG C/20 TAB., pza., 70, 0.0000
00071_02, VALPROATO DE MAGNESIO 400MG C/20 TAB., c/u, 0, 0.0000
00071_03, VALPROATO DE MAGNESIO 400MG C/20 TAB., c/u, 0, 0.0000
00071_04, VALPROATO DE MAGNESIO 400MG C/20 TAB., c/u, 0, 0.0000
00071_05, VALPROATO DE MAGNESIO 400MG C/20 TAB. , c/u, 0, 0.0000
00081_01, HIDROCLOROTIAZIDA 25MG C/20 TAB., pza., 0, 0.0000
00081_02, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00081_03, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00081_04, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00081_05, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00081_06, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00081_07, HIDROCLOROTIAZIDA 25MG C/20 TAB., c/u, 0, 0.0000
00082_01, DILTIAZEM 60MG C/30 COMPS., pza., 10, 0.0000
00083_01, MEMANTINA 10MG C/28 TAB., pza., 0, 0.0000
00083_02, MEMANTINA 10MG C/28 TAB., c/u, 0, 0.0000
00083_03, MEMANTINA 10MG C/28 TAB., pza., 0, 0.0000
00083_04, MEMANTINA 10MG C/28 TAB., pza., 0, 0.0000
00083_05, MEMANTINA 10MG C/28 TAB., pza., 0, 0.0000
00083_06, MEMANTINA 10MG C/28 TAB., pza., 0, 0.0000
00084_01, AMITRIPTILINA 25MG C/50 TAB., pza., 6, 0.0000
00085_01, DICLOXACILINA 250MG C/20 CAP., pza., 39, 0.0000
00085_02, DICLOXACILINA 250MG C/20 CAP., pza., 0, 0.0000
00086_01, MOXIFLOXACINO 400MG C/7 TAB., pza., 0, 0.0000
00086_02, MOXIFLOXACINO 400MG C/7 TAB., c/u, 1, 0.0000
00093_01, FEXOFENADINA 120MG C/10 COMP., pza., 0, 0.0000
00093_02, FEXOFENADINA 120MG C/10 COMP., pza., 5, 0.0000
00093_03, FEXOFENADINA 120MG C/10 COMP., pza., 0, 0.0000
00093_04, FEXOFENADINA 120MG C/10 COMP., pza., 0, 0.0000
00095_01, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, pza., 22, 0.0000
00095_02, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, c/u, 0, 0.0000
00095_03, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, pza., 0, 0.0000
00095_04, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, c/u, 0, 0.0000
00095_05, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, c/u, 0, 0.0000
00095_06, ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML, c/u, 0, 0.0000
00098_01, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_02, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_03, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_04, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_05, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_06, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_07, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_08, AMOXICILINA 500MG C/12 CAP., c/u, 0, 0.0000
00098_09, AMOXICILINA 500MG C/12 CAP., c/u, 150, 0.0000
00098_10, AMOXICILINA 500MG C/12 CAP., pza., 0, 0.0000
00098_11, AMOXICILINA 500MG C/12 CAP., c/u, 0, 0.0000
00099_01, AMPICILINA 1GR I.M. C/1 AMP., pza., 13, 0.0000
00099_02, AMPICILINA 1GR I.M. C/1 AMP., pza., 0, 0.0000
00099_03, AMPICILINA 1GR I.M. C/1 AMP., pza., 0, 0.0000
00102_01, HIDROXICINA 10MG C/30 TAB., pza., 5, 0.0000
00103_01, DILTIAZEM 240MG C/10 TAB., pza., 30, 0.0000
00111_01, VITAMINAS + HIERRO C/36 TAB., pza., 41, 0.0000
00112_01, ETOFENAMATO TUBO CREMA C/40GR, pza., 0, 0.0000
00112_02, ETOFENAMATO TUBO CREMA C/40GR, c/u, 0, 0.0000
00114_01, DIFENHIDRAMINA + GUAIFENESINA 28MG JARABE FCO C/150ML, pza., 0, 0.0000
00115_01, PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR, pza., 50, 0.0000
00116_01, PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR, pza., 0, 0.0000
00119_01, BETAMETASONA LOCION FCO. SUSP. C/100ML, pza., 0, 0.0000
00120_01, BETAMETASONA LOCION CAPILAR FCO. C/50ML, pza., 0, 0.0000
00121_01, CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML, pza., 0, 0.0000
00123_01, FLAVOXATO 200MG C/20 GRAGEAS, pza., 0, 0.0000
00124_01, MECLIZINA + PIRIDOXINA JARABE FCO. C/120ML, pza., 0, 0.0000
00128_01, BENCILPENICILINA BENZATANICA 1200000UI SOL. INY., pza., 0, 0.0000
00128_02, BENCILPENICILINA BENZATANICA 1200000UI SOL. INY., pza., 0, 0.0000
00128_03, BENCILPENICILINA BENZATANICA 1200000UI SOL. INY., c/u, 0, 0.0000
00128_04, BENCILPENICILINA BENZATANICA 1200000UI SOL. INY., c/u, 39, 0.0000
00128_05, BENCILPENICILINA BENZATANICA 1200000UI SOL. INY., c/u, 0, 0.0000
00131_01, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., pza., 0, 0.0000
00131_02, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., pza., 0, 0.0000
00131_03, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., pza., 0, 0.0000
00131_04, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., pza., 149, 0.0000
00131_05, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., c/u, 0, 0.0000
00131_06, BROMURO DE BUTILHIOSCINA 10MG C/10 TAB., pza., 0, 0.0000
00132_01, CARBOPLATINO F.A. CON LIOFILIZADO 150MG/15ML, pza., 0, 0.0000
00134_01, BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/2.5 C/3 AMP., pza., 6, 0.0000
00134_02, BROMURO DE BUTILHIOSCINA + METAMIZOL 20MG/2.5 C/3 AMP., pza., 0, 0.0000
00135_01, LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP., pza., 33, 0.0000
00138_01, ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML, pza., 0, 0.0000
00138_02, ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML, pza., 0, 0.0000
00144_01, AMLODIPINA + ATORVASTATINA 5MG/10MG C/30 TAB., pza., 0, 0.0000
00147_01, CARBAMAZEPINA SUSP. 2G/100ML, pza., 0, 0.0000
00147_02, CARBAMAZEPINA SUSP. 2G/100ML, pza., 0, 0.0000
00147_03, CARBAMAZEPINA SUSP. 2G/100ML, pza., 0, 0.0000
00147_04, CARBAMAZEPINA SUSP. 2G/100ML, pza., 0, 0.0000
00147_05, CARBAMAZEPINA SUSP. 2G/100ML, pza., 0, 0.0000
00148_01, GABAPENTINA 400MG C/15 CAP., c/u, 0, 0.0000
00148_02, GABAPENTINA 400MG C/15 CAP., pza., 0, 0.0000
00148_03, GABAPENTINA 400MG C/15 CAP., pza., 0, 0.0000
00148_04, GABAPENTINA 400MG C/15 CAP., c/u, 0, 0.0000
00158_01, ACIDO GAMMA-AMINOBUTIRICO 20 MG C/100 TAB BACLOFEN, pza., 0, 0.0000
00160_01, CALAMINA LOCION FCO. 180ML, pza., 0, 0.0000
00160_02, CALAMINA LOCION FCO. 180ML, c/u, 0, 0.0000
00165_01, DICLOFENACO POTASICO 25MG C/20 GRAGEAS, c/u, 2, 0.0000
00167_01, CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML, pza., 30, 0.0000
00167_02, CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML, pza., 0, 0.0000
00168_01, CEFTIBUTEN 400MG C/10 CAP., pza., 12, 0.0000
00168_02, CEFTIBUTEN 400MG C/10 CAP., pza., 0, 0.0000
00169_01, CEFALEXINA 500MG C/20 CAP., c/u, 226, 0.0000
00169_02, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_03, CEFALEXINA 500MG C/20 CAP., c/u, 0, 0.0000
00169_04, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_05, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_06, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_07, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_08, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_09, CEFALEXINA 500MG C/20 CAP., c/u, 0, 0.0000
00169_10, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_11, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_12, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_13, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_14, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_15, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00169_16, CEFALEXINA 500MG C/20 CAP., pza., 0, 0.0000
00171_01, BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML, c/u, 3, 0.0000
00173_01, libre, c/u, 0, 0.0000
00173_02, libre, c/u, 0, 0.0000
00175_01, ACIDO ASCORBICO 500MG C/100 TAB., pza., 1, 0.0000
00175_02, ACIDO ASCORBICO 500MG C/100 TAB., pza., 0, 0.0000
00176_01, CIPROFLOXACINO UNGÜENTO OFT. TUBO C/3.5GR, pza., 0, 0.0000
00177_01, CISAPRIDA 10MG C/30 TAB., pza., 3, 0.0000
00177_02, CISAPRIDA 10MG C/30 TAB., pza., 0, 0.0000
00177_03, CISAPRIDA 10MG C/30 TAB., pza., 0, 0.0000
00177_04, CISAPRIDA 10MG C/30 TAB., pza., 0, 0.0000
00177_05, CISAPRIDA 10MG C/30 TAB., pza., 0, 0.0000
00179_01, ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS, pza., 37, 0.0000
00180_01, ESTRADIOL 2MG + ACETATO D C/28 TAB., pza., 2, 0.0000
00181_01, BETAMETASONA + CLIOQUINOL CREMA C/40GR CLIO, pza., 0, 0.0000
00182_01, CLORTALIDONA 50MG C/20 TAB., c/u, 0, 0.0000
00182_02, CLORTALIDONA 50MG C/20 TAB., pza., 0, 0.0000
00182_03, CLORTALIDONA 50MG C/20 TAB., c/u, 0, 0.0000
00182_04, CLORTALIDONA 50MG C/20 TAB., pza., 0, 0.0000
00182_05, CLORTALIDONA 50MG C/20 TAB., c/u, 101, 0.0000
00185_01, COLCHICINA 1MG C/30 TAB., c/u, 0, 0.0000
00185_02, COLCHICINA 1MG C/30 TAB., c/u, 19, 0.0000
00185_03, COLCHICINA 1MG C/30 TAB., c/u, 0, 0.0000
00185_04, COLCHICINA 1MG C/30 TAB., c/u, 0, 0.0000
00185_05, COLCHICINA 1MG C/30 TAB., c/u, 0, 0.0000
00186_01, IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS, pza., 7, 0.0000
00186_02, IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS, pza., 0, 0.0000
00187_01, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., pza., 5, 0.0000
00187_02, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., pza., 0, 0.0000
00187_03, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., pza., 0, 0.0000
00187_04, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., c/u, 0, 0.0000
00187_05, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., c/u, 0, 0.0000
00187_06, IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP., c/u, 0, 0.0000
00188_01, LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB., pza., 0, 0.0000
00189_01, COMPLEJO B SOL. INY. FCO. C/10ML, pza., 0, 0.0000
00189_02, COMPLEJO B SOL. INY. FCO. C/10ML, c/u, 0, 0.0000
00191_01, KETOCONAZOL POLVO TALCO FCO. C/60GR, pza., 0, 0.0000
00193_01, PANCREATINA + LIPASA + AMILASA + PROTEASA 10000UI C/50 CAP., pza., 7, 0.0000
00193_02, PANCREATINA + LIPASA + AMILASA + PROTEASA 10000UI C/50 CAP., pza., 0, 0.0000
00193_03, PANCREATINA + LIPASA + AMILASA + PROTEASA 10000UI C/50 CAP., pza., 0, 0.0000
00194_01, MISOPROSTOL 200MCG C/28 TAB., pza., 15, 0.0000
00194_02, MISOPROSTOL 200MCG C/28 TAB., pza., 0, 0.0000
00194_03, MISOPROSTOL 200MCG C/28 TAB., pza., 0, 0.0000
00196_01, WARFARINA SODICA 5MG C/30 TAB., pza., 0, 0.0000
00196_02,  WARFARINA SODICA 5MG C/30 TAB. , c/u, 0, 0.0000
00201_01, METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB., pza., 0, 0.0000
00206_01, BISOPROLOL 2.5MG C/30 GRAGEAS, pza., 9, 0.0000
00208_01, BETAMETASONA + FOSFATO SODICO 2.71/3MG C/1 JER. PRELLENADA, pza., 112, 0.0000
00209_01, CALCIO 500MG ENV. C/12 COMP., pza., 88, 0.0000
00209_02, CALCIO 500MG ENV. C/12 COMP., pza., 200, 0.0000
00209_03, CALCIO 500MG ENV. C/12 COMP., pza., 0, 0.0000
00209_04, CALCIO 500MG ENV. C/12 COMP., c/u, 0, 0.0000
00209_05, CALCIO 500MG ENV. C/12 COMP., pza., 0, 0.0000
00209_06, CALCIO 500MG ENV. C/12 COMP., pza., 0, 0.0000
00210_01, CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS., pza., 0, 0.0000
00210_02, CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS., pza., 0, 0.0000
00210_03, CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS., c/u, 55, 0.0000
00215_01, CARBAMAZEPINA TABS. DE 200 MG C/20 CARPIN, pza., 0, 0.0000
00218_01, TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML, pza., 14, 0.0000
00218_02, TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML, pza., 0, 0.0000
00218_03, TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML, c/u, 0, 0.0000
00224_01, GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA, pza., 3, 0.0000
00225_01, BRIMONIDINA + TIMOLOL 0.2%/0.5% SOL. OFT. FCO. C/5ML, pza., 198, 0.0000
00225_02, BRIMONIDINA + TIMOLOL 0.2%/0.5% SOL. OFT. FCO. C/5ML, pza., 0, 0.0000
00226_01, DIACEREINA 50MG C/30 CAP., c/u, 0, 0.0000
00226_02, DIACEREINA 50MG C/30 CAP., c/u, 0, 0.0000
00226_03, DIACEREINA 50MG C/30 CAP., c/u, 0, 0.0000
00227_01, CLOBETASOL 0.050% TUBO C/30GR, pza., 4, 0.0000
00228_01, CLORHIDRATO DE METILFENIDATO 36MG C/30TAB. (II), pza., 4, 0.0000
00230_01, OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML , c/u, 25, 0.0000
00230_02, OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML, pza., 0, 0.0000
00230_03, OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML, pza., 0, 0.0000
00230_04, OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML, pza., 6, 0.0000
00231_01, OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML , c/u, 0, 0.0000
