,,,,FORMATO DE REQUISICI‡N,,,,,
MED0184,2,27,0,2016-04-22,SOLUCION GLUCOSA 50%  50ML. ,,, $54.00 ,
MAT2044,5,11.65,0,2016-04-22,GLUCOSADO 5% 250ML,,, $58.25 ,
MAT2043,5,14.8,0,2016-04-22,GLUCOSADO 5% 500ML,,, $74.00 ,
MED4496,20,4.9,0,2016-04-22,ATROPINA 1MG/1ML AMP. c/10,,, $98.00 ,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,, $-   ,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,2016-04-18,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,, $-   ,
,,,,,,,," $6,950.90 ",
,,,,,,,," $1,112.14 ",
,,,,,,,," $8,063.04 ",
