,50,,,,ESPIRONOLACTONA + FUROSEMIDA 50MG/20MG C/16 CAP.,483,,,
,100,,,,HIERRO ACIDO FOLICO C/30 GRAGEAS,2823,,,
,50,,,,LEVOFLOXACINO 750MG C/7 TAB.,2737,,,
,30,,,,MUPIROCINA UNG?ENTO 2% TUBO C/15GR,2657,,,
,100,,,,CAPTOPRIL 25MG C/30 TAB.,2569,,,
,50,,,,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,,,
,50,,,,HIDROCORTISONA CREMA C/30GR,1523,,,
,20,,,,BRIMONIDINA + TIMOLOL + DORSOLAMINA 20/5/2ML SOL. OFT. C/5ML,1546,,,
,50,,,,DEXKETOPROFENO TROMETAMOL 25MG C/10 TAB.,1241,,,
,30,,,,ACIDO TIOCTICO 600MG C/30 TAB.,848,,,
,50,,,,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620,,,
,50,,,,CLARITROMICINA + AMBROXOL 500MG/45MG C/10 TAB.,2731,,,
,40,,,,PRASUGREL 10MG C/14 TAB.,2900,,,
,60,,,,OXCARBAZEPINA 300MG C/20 GRAGEAS,833,,,
,100,,,,ENALAPRIL 5MG C/30 TAB.,1513,,,
,100,,,,GABAPENTINA 400MG C/15 CAP.,148,,,
,50,,,,ACIDO TIAPROFENICO 300MG C/30 COMP.,772,,,
,50,,,,NEOMICINA + POLIMIXINA B + BACITRACINA UNG?ENTO DERMICO TUBO C/30GR,2592,,,
,50,,,,DOXICICLINA 100MG C/10 CAP.,283,,,
,100,,,,CLONIXINATO DE LISINA 250MG C/10 TAB.,1499,,,
,100,,,,AMBROXOL GOTAS FCO. C/30ML,23,,,
,50,,,,ACIDO NALIDIXICO + FENAZOPIRIDINA 500MG/50MG C/20 TAB.,2775,,,
,50,,,,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,,,
,30,,,,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421,,,
,50,,,,ITRACONAZOL 100MG C/15 CAP.,443,,,
,30,,,,CABERGOLINA 0.5MG C/2 TAB.,282,,,
,50,,,,METRONIDAZOL + MICONAZOL 750MG/200MG C/7 OVULOS VAGINALES,1263,,,
,50,,,,KETOROLACO + TRAMADOL 10MG/25MG SUBLINGUAL C/4 TAB.,2656,,,
,50,,,,TOPIRAMATO 25MG C/28 TAB.,2578,,,
,60,,,,METOTREXATO 2.5MG C/50 TAB.,2504,,,
,20,,,,CICLOPIROX 8% SOL. C/3ML,1377,,,
,30,,,,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659,,,
,50,,,,CLORTALIDONA 50MG C/20 TAB.,182,,,
,40,,,,NITROFURANTOINA 100MG C/40 CAP.,546,,,
,50,,,,BETAMETASONA TUBO C/30GR,2784,,,
,20,,,,BETAHISTINA 24MG C/30 TAB.,2931,,,
,30,,,,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNG?ENTO OFTALMICO TUBO C/3.5GR,526,,,
,40,,,,PLANTAGO OVATA + SENNA ANGUSTIFOLIA 2.71 GR/0.62 GR FCO. GRANULADO C/100GR,11,,,
,50,,,,TIAMINA + PIRIDOXINA + CIANOCOBALAMINA Y DICLOFENACO SODICO NO1  3  Y NO3 C/JGA AMP.,2803,,,
,80,,,,CLOTRIMAZOL 10MG TUBO CREMA C/20GR,1505,,,
,30,,,,TIZANIDINA 2MG C/20 TAB.,787,,,
,20,,,,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,
,30,,,,MESALAZINA 500MG C/40 GRAGEAS,1533,,,
,30,,,,PRAZOSINA 1MG C/30 COMP.,539,,,
,50,,,,BIFONAZOL TUBO CREMA C/20GR,1271,,,
,50,,,,ATENOLOL 50MG C/28 TAB.,2782,,,
,40,,,,L-TARTRATO DE TOLTERODINA 2MG C/28 TAB.,2863,,,
,30,,,,CLEBOPRIDA + SIMETICONA C/45 CAP.,2950,,,
,20,,,,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186,,,
,50,,,,DILTIAZEM 30MG C/30 COMPS.,2857,,,
,50,,,,TIAMAZOL 5MG C/20 TAB.,1098,,,
,30,,,,BISOPROLOL 5MG C/30 GRAGEAS,1160,,,
,20,,,,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622,,,
,30,,,,DESOGESTREL 0.075MG C/28 TAB.,2225,,,
,50,,,,TOPIRAMATO 100MG C/20 TAB.,2837,,,
,50,,,,FENITOINA SODICA 100MG C/50 CAP.,2834,,,
,40,,,,MONTELUKAST SODICO 5MG C/20 COMP.,779,,,
,30,,,,RISPERIDONA 1MG C/20 TAB.,1024,,,
,30,,,,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094,,,
,40,,,,ITOPRIDA 50MG C/30 TAB.,2747,,,
,40,,,,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,
,40,,,,AZITROMICINA 600MG FCO. SUSP. C/15ML,1855,,,
,100,,,,OXIDO DE ZINC TUBO CREMA C/30GR,665,,,
,20,,,,PROGESTERONA 100MG C/30 PERLAS,1492,,,
,30,,,,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552,,,
,40,,,,SALBUTAMOL 5MG/ML SOL. NEBUL. FCO. C/10ML,866,,,
,30,,,,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,,,
,40,,,,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,
,30,,,,PRUCALOPRIDA 2MG C/14 COMP.,2930,,,
,30,,,,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,
,30,,,,ACIDO VALPROICO JARABE 250MG C/120ML,290,,,
,40,,,,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467,,,
,60,,,,CETIRIZINA SOL. FCO. C/50ML,885,,,
,40,,,,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,
,20,,,,LIDOCAINA + HIDROCORTISONA TUBO UNG. C/20GR y APLICADOR,2808,,,
,30,,,,ALUMINIO + MAGNESIO + DIMETICONA C/50 TAB. (MENTA),699,,,
,80,,,,METFORMINA + GLIBENCLAMIDA 500MG/5MG C/60 TAB.,1867,,,
,30,,,,CLOBETASOL 0.050% TUBO C/30GR,227,,,
,30,,,,CETIRIZINA SOL 10MG/ML C/10ML,871,,,
,20,,,,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,
,25,,,,GEMFIBROZILO 600MG C/14 TAB.,945,,,
,20,,,,NAPROXENO SODICO + PARACETAMOL 125MG/100MG SUSP. FCO.  C/80ML,1912,,,
,20,,,,MOSAPRIDA 5MG C/30 COMP.,1656,,,
,50,,,,AMOXICILINA 250MG SUSP. C/75ML,24,,,
,20,,,,METFORMINA + GLIBENCLAMIDA 500MG/2.5MG C/30 TAB.,2616,,,
,10,,,,NITROFURANTOINA 50MG C/40 CAP.,523,,,
,10,,,,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,,,
,10,,,,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116,,,
,20,,,,TIBOLONA 2.5MG C/30 TAB.,2658,,,
,20,,,,ACICLOVIR 400MG C/35 COMP.,545,,,
,30,,,,KETOCONAZOL 2/100ML SHAMPOO C/1,840,,,
,10,,,,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,
,25,,,,OLANZAPINA 10MG C/14 TAB.,1548,,,
,30,,,,ATENOLOL 100MG C/28 TAB.,849,,,
,10,,,,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,
,25,,,,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648,,,
,20,,,,DIMETICONA GOTAS C/30ML,323,,,
,30,,,,NAPROXENO 250MG C /30 TAB.,643,,,
,20,,,,CEFIXIMA DE 200MG C/12 CAP.,1335,,,
,20,,,,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,
,20,,,,ETOFENAMATO TUBO CREMA C/40GR,112,,,
,30,,,,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,
,25,,,,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531,,,
,50,,,,PENTOXIFILINA 400MG C/30 GRAGEAS,669,,,
,30,,,,AMANTADINA + CLORFENAMINA + PARACETAMOL + FENILEFRINA SOL. FCO. C/60ML,2780,,,
,15,,,,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,
,20,,,,HIDROXOCABALAMINA TIAMINA PIRIDOXINA C/5 AMP. Y JER.,2861,,,
,20,,,,FLUNARIZINA 10MG C/20 TAB.,607,,,
,20,,,,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71,,,
,25,,,,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,
,10,,,,MEBENDAZOL+ QUINFAMIDA 300MG/150MG C/2 TAB.,2601,,,
,30,,,,PREDNISONA 20MG C/30 TAB.,642,,,
,30,,,,MALEATO DE CLORFENAMINA 4MG C/20 TAB.,1889,,,
,20,,,,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548,,,
,50,,,,PANCREATINA+ESTRACTO SECO BILIS BUEY+DIMETILPOLISILOXANO 130/50/40/MG C/30 GRAGEAS,3014,,,
,20,,,,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,,,
,20,,,,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722,,,
,30,,,,RANITIDINA 150MG JARABE FCO. C/200ML,1494,,,
,20,,,,INDOMETACINA 25MG C/30 CAP.,437,,,
,25,,,,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,,,
,10,,,,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193,,,
,20,,,,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794,,,
,20,,,,ACIDO MEFENAMICO 500MG C/20 TAB.,2773,,,
,20,,,,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,
,15,,,,OLANZAPINA 5MG C/14 TAB.,599,,,
,20,,,,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624,,,
,50,,,,PROPRANOLOL 40MG C/30 TAB.,783,,,
,20,,,,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,,,
,15,,,,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,
,20,,,,LATANOPROST 0.005% SOL. OFT. FCO. C/2.5ML,2862,,,
,15,,,,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,
,15,,,,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,,,
,15,,,,CALCIO 500MG ENV. C/12 COMP.,209,,,
,30,,,,CALAMINA LOCION FCO. 180ML,160,,,
,20,,,,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,
,20,,,,DILTIAZEM 90MG C/20 TAB.,28,,,
,20,,,,DILTIAZEM 60MG C/30 COMPS.,82,,,
,10,,,,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,
,20,,,,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,
,50,,,,TRIMEBUTINA 200MG C/20 TAB,3037,,,
,20,,,,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,,,
,20,,,,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,
,15,,,,NICERGOLINA 30MG C/20 GRAGEAS,767,,,
,15,,,,OXCARBAZEPINA 60MG/1ML SUSP. C/100ML,1033,,,
,20,,,,CLEBOPRIDA 500MG C/30 COMP.,2914,,,
,50,,,,ALBENDAZOL 200MG C/2 TAB.,957,,,
,20,,,,PROPRANOLOL 10MG C/50 TAB.,3029,,,
,20,,,,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95,,,
,10,,,,CARVEDILOL 25MG C/14 TAB.,2594,,,
,10,,,,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,,,
,20,,,,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,
,20,,,,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121,,,
,10,,,,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,,,
,30,,,,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,
,10,,,,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,
,10,,,,PRAMIPEXOL 0.5MG C/30 TAB.,2411,,,
,15,,,,ATOMOXETINA 25MG C/14 CAP.,794,,,
,15,,,,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,,,
,10,,,,ACIDO ACEXAMICO + NEOMICINA UNG?ENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727,,,
,10,,,,LACTULOSA + PARAFINA LIQUIDA + PARAFINA BLANCA GEL ORAL FCO. C/150GR,2968,,,
,15,,,,SUCRALFATO 1GR C/40 TAB.,2653,,,
,15,,,,LIDOCAINA + HIDROCORTISONA + SUBACETATO C/12 SUP.,896,,,
,15,,,,LEVOCETIRIZINA GOTAS C/10ML,2736,,,
,20,,,,KETOCONAZOL 200MG C/10 TAB.,2625,,,
,10,,,,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,,,
,20,,,,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623,,,
,10,,,,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,,,
,10,,,,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,
