STOCK ID,CANTIDAD,PRECIO,IMPUESTO,FECHA,DESCRIPCION AGRUPADOR,ID AGRUPADOR
71,52,0,0,2015-09-11,VALPROATO DE MAGNESIO 400MG C/20 TAB.,71
81,172,0,0,2015-09-11,HIDROCLOROTIAZIDA 25MG C/20 TAB.,81
82,22,0,0,2015-09-11,DILTIAZEM 60MG C/30 COMPS.,82
83,65,0,0,2015-09-11,MEMANTINA 10MG C/28 TAB.,83
84,32,0,0,2015-09-11,AMITRIPTILINA 25MG C/50 TAB.,84
86,88,0,0,2015-09-11,MOXIFLOXACINO 400MG C/7 TAB.,86
93,102,0,0,2015-09-11,FEXOFENADINA 120MG C/10 COMP.,93
95,30,0,0,2015-09-11,ALBENDAZOL 20MG/ML SUSP. ORAL C/20ML,95
98,263,0,0,2015-09-11,AMOXICILINA 500MG C/12 CAP.,98
99,4,0,0,2015-09-11,AMPICILINA 1GR I.M. C/1 AMP.,99
102,91,0,0,2015-09-11,HIDROXICINA 10MG C/30 TAB.,102
103,5,0,0,2015-09-11,DILTIAZEM 240MG C/10 TAB.,103
111,135,0,0,2015-09-11,VITAMINAS + HIERRO C/36 TAB.,111
112,45,0,0,2015-09-11,ETOFENAMATO TUBO CREMA C/40GR,112
114,145,0,0,2015-09-11,DIFENHIDRAMINA + GUAIFENESINA 28MG JARABE FCO C/150ML,114
115,8,0,0,2015-09-11,PEROXIDO DE BENZOILO 10% TUBO GEL C/60GR,115
116,52,0,0,2015-09-11,PEROXIDO DE BENZOILO 5% TUBO GEL C/60GR,116
119,10,0,0,2015-09-11,BETAMETASONA LOCION FCO. SUSP. C/100ML,119
120,38,0,0,2015-09-11,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120
121,34,0,0,2015-09-11,CLORHIDRATO DE BETAXOLOL 2.5GR SUSP OFT.  C/5ML,121
124,157,0,0,2015-09-11,MECLIZINA + PIRIDOXINA JARABE FCO. C/120ML,124
128,85,0,0,2015-09-11,"BENCILPENICILINA BENZATAçNICA 1,200,000UI SOL. INY.",128
131,276,0,0,2015-09-11,BROMURO DE BUTILHIOSCINA 10MG C/10 TAB.,131
135,10,0,0,2015-09-11,LIOFILIZADO ESTANDARIZADO DE LISADO BACTERIANOS INFANTIL 3.5MGS. C/10 CAP.,135
138,44,0,0,2015-09-11,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138
147,6,0,0,2015-09-11,CARBAMAZEPINA SUSP. 2G/100ML,147
148,40,0,0,2015-09-11,GABAPENTINA 400MG C/15 CAP.,148
160,52,0,0,2015-09-11,CALAMINA LOCION FCO. 180ML,160
165,161,0,0,2015-09-11,DICLOFENACO POTASICO 25MG C/20 GRAGEAS,165
167,37,0,0,2015-09-11,CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML,167
168,42,0,0,2015-09-11,CEFTIBUTEN 400MG C/10 CAP.,168
169,499,0,0,2015-09-11,CEFALEXINA 500MG C/20 CAP.,169
171,9,0,0,2015-09-11,BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML,171
175,6,0,0,2015-09-11,ACIDO ASCORBICO 500MG C/100 TAB.,175
177,42,0,0,2015-09-11,CISAPRIDA 10MG C/30 TAB.,177
179,18,0,0,2015-09-11,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179
182,89,0,0,2015-09-11,CLORTALIDONA 50MG C/20 TAB.,182
185,16,0,0,2015-09-11,COLCHICINA 1MG C/20 TAB.,185
186,91,0,0,2015-09-11,IPRATROPIO + SALBUTAMOL 20MCG/100MCG SUSP. AEROSOL FCO. C/120 DOSIS,186
187,202,0,0,2015-09-11,IPRATROPIO + SALBUTAMOL MONODOSIS 0.5MG/2.5MG NEBUL. C/10 AMP.,187
188,2,0,0,2015-09-11,LAMIVUDINA + ZIDOVUDINA 150/300MG C/60 TAB.,188
189,6,0,0,2015-09-11,COMPLEJO B SOL. INY. FCO. C/10ML,189
191,75,0,0,2015-09-11,KETOCONAZOL POLVO TALCO FCO. C/60GR,191
193,45,0,0,2015-09-11,"PANCREATINA + LIPASA + AMILASA + PROTEASA 10,000UI C/50 CAP.",193
194,8,0,0,2015-09-11,MISOPROSTOL 200MCG C/28 TAB.,194
196,18,0,0,2015-09-11,WARFARINA SODICA 5MG C/30 TAB.,196
201,373,0,0,2015-09-11,METACARBAMOL + PARACETAMOL 400/350MG C/30 TAB.,201
206,198,0,0,2015-09-11,BISOPROLOL 2.5MG C/30 GRAGEAS,206
208,155,0,0,2015-09-11,BETAMETASONA + FOSFATO SODICO 2.71/3MG C/1 JER. PRELLENADA,208
209,24,0,0,2015-09-11,CALCIO 500MG ENV. C/12 COMP.,209
210,65,0,0,2015-09-11,CLORHIDRATO DE DULOXETINA 60MG C/28 CAPS.,210
218,172,0,0,2015-09-11,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218
224,4,0,0,2015-09-11,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224
225,192,0,0,2015-09-11,BRIMONIDINA + TIMOLOL 0.2%/0.5% SOL. OFT. FCO. C/5ML,225
226,346,0,0,2015-09-11,DIACEREINA 50MG C/30 CAP.,226
227,84,0,0,2015-09-11,CLOBETASOL 0.050% TUBO C/30GR,227
228,17,0,0,2015-09-11,CLORHIDRATO DE METILFENIDATO 36MG C/30TAB. (II),228
230,46,0,0,2015-09-11,OXIMETAZOLINA 50MG SOL. NASAL FCO. NEB. C/20ML,230
231,57,0,0,2015-09-11,OXIMETAZOLINA 25MG SOL. NASAL FCO. NEB. C/20ML,231
233,362,0,0,2015-09-11,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233
237,20,0,0,2015-09-11,CINARIZINA 75MG ENV. C/60 TAB.,237
238,16,0,0,2015-09-11,CLINDAMICINA 300MG C/2ML AMP.,238
243,18,0,0,2015-09-11,CARBONATO DE LITIO 300MG C/50 TAB.,243
251,62,0,0,2015-09-11,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251
252,185,0,0,2015-09-11,BISOPROLOL 1.25MG C/30 GRAGEAS,252
253,8,0,0,2015-09-11,METILFENIDATO 18MG C/30 TAB.,253
254,6,0,0,2015-09-11,LISINA + MONOCLORHIDRATO POTASIO + CLORURO + BICARBONATO C/50 TAB. EFER.,254
256,212,0,0,2015-09-11,POLIETILENGLICOL FCO. POLVO C/255GR,256
258,21,0,0,2015-09-11,PIPERIDOLATO 100MG C/30 GRAGEAS,258
259,17,0,0,2015-09-11,MICONAZOL 2% TUBO GEL ORAL C/78GR,259
260,10,0,0,2015-09-11,CLINDAMICINA 75MG/5ML FCO. GRANULADO PARA 100ML,260
261,61,0,0,2015-09-11,CLINDAMICINA SOL. TOPICA FCO C/30ML,261
264,16,0,0,2015-09-11,ACIDO VALPROICO 250MG C/30 CAP.,264
266,6,0,0,2015-09-11,TESTOSTERONA + ESTRADIOL 100MG/5MG C/1 JER. PRELLENADA,266
269,161,0,0,2015-09-11,DEXTROMETORFANO 15MG/5ML JARABE FCO. C/60ML,269
272,47,0,0,2015-09-11,ETAMSILATO 500MG C/20 COMP.,272
273,24,0,0,2015-09-11,DIFENIDOL 40MG/2ML SOL. INY. C/2 AMP.,273
274,22,0,0,2015-09-11,VERAPAMILO 40MG C/30 TAB.,274
275,21,0,0,2015-09-11,VERAPAMILO 180MG C/15 TAB.,275
276,55,0,0,2015-09-11,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276
280,24,0,0,2015-09-11,ACETATO DE CALCIO + SULFATO DE ALUMINIO C/12 SOBRES,280
281,12,0,0,2015-09-11,LISURIDA 0.2MG C/28 TAB.,281
282,95,0,0,2015-09-11,CABERGOLINA 0.5MG C/2 TAB.,282
283,100,0,0,2015-09-11,DOXICICLINA 100MG C/10 CAP.,283
284,40,0,0,2015-09-11,DIMENHIDRINATO JARABE FCO. C/120ML,284
290,70,0,0,2015-09-11,ACIDO VALPROICO JARABE 250MG C/120ML,290
292,283,0,0,2015-09-11,DICLOFENACO SODICO 100MG LIB. PROL. C/20 GRAGEAS,292
293,9,0,0,2015-09-11,ONDANSETRON 8MG SOL. INY. C/3 AMP. DE 4ML,293
294,128,0,0,2015-09-11,BROMURO DE PINAVERIO 100MG C/14 TAB.,294
295,66,0,0,2015-09-11,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295
296,1027,0,0,2015-09-11,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,296
310,471,0,0,2015-09-11,METFORMINA 500MG C/30 TAB.,310
317,7,0,0,2015-09-11,HIDROQUINONA CREMA AL 4% TUBO C/30GR,317
319,46,0,0,2015-09-11,MOMETASONA 1% UNG?ENTO TOPICO TUBO C/30GR,319
323,45,0,0,2015-09-11,DIMETICONA GOTAS C/30ML,323
324,119,0,0,2015-09-11,RALOXIFENO 60MG C/28 TAB.,324
327,352,0,0,2015-09-11,DIMETICONA + PANCREATINA + EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER CON CAPA E C/50 GRAGEAS,327
328,2,0,0,2015-09-11,ELECTROLITOS ORALES SOL. GLUCOSA 20GR C/25 SOBRES,328
329,40,0,0,2015-09-11,NUTRAMIGEN PREMIUM LATA C/357GR,329
330,194,0,0,2015-09-11,TRIMEBUTINA 200MG C/40 TAB.,330
331,8,0,0,2015-09-11,GLICEROL SUP. PED. C/10,331
333,4,0,0,2015-09-11,RIFAMPICINA 300MG C/16 CAP.,333
334,95,0,0,2015-09-11,CLOTRIMAZOL 20GR CREMA C/3 APLICADORES,334
337,28,0,0,2015-09-11,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337
343,211,0,0,2015-09-11,LEVOTIROXINA SODICA 25MCG C/50 TAB.,343
344,2,0,0,2015-09-11,MALEATO DE ERGOMETRINA 0.2MG C/20 TAB.,344
347,6,0,0,2015-09-11,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347
348,101,0,0,2015-09-11,PIMECROLIMUS 1% CREMA C/30GR,348
349,18,0,0,2015-09-11,ETANERCEPT 25MG FCO. C/4 AMP.,349
355,2,0,0,2015-09-11,LETROZOL 2.5MG C/30 GRAGEAS,355
360,14,0,0,2015-09-11,FLUTICASONA 250MCG FCO. PRESURIZADO C/60 DOSIS,360
361,42,0,0,2015-09-11,FLUCONAZOL 100MG C/10 CAP.,361
362,42,0,0,2015-09-11,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362
363,53,0,0,2015-09-11,AMINOFENAZONA + BUFENINA + DIFENILPIRALI C/20 CAP.,363
367,2,0,0,2015-09-11,NITROFURAL TARRO C/453.6GR,367
368,6,0,0,2015-09-11,NITROFURAL POMADA TUBO C/85GR,368
369,65,0,0,2015-09-11,FUROSEMIDA 40MG C/20 TAB.,369
371,1034,0,0,2015-09-11,DICLOFENACO 1.160% GEL C/60GR,371
373,435,0,0,2015-09-11,FLUCONAZOL 150MG C/1 CAP.,373
376,572,0,0,2015-09-11,LORATADINA + AMBROXOL 5MG/30MG/5ML JBE. C/120ML,376
377,491,0,0,2015-09-11,DICLOFENACO SODICO + B1 + B6 +B12 50MG/50MG/50MG/0.25MG C/30 GRAGEAS,377
378,6,0,0,2015-09-11,FOSFATO MONOSODICO 12GR + CIDRATO DE SODI ENEMA EVACUANTE C/133ML,378
379,6,0,0,2015-09-11,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379
384,18,0,0,2015-09-11,HIERRO AMINOQUELADO 20MG/ML SOL. ORAL FCO C/15ML,384
388,14,0,0,2015-09-11,PREDNISOLONA 100MG SOL. FCO. C/100ML,388
400,2,0,0,2015-09-11,MESILATO DE ZIPRASIDONA 60MG C/28 CAP.,400
413,3,0,0,2015-09-11,SULFONATO SODICO DE CARBAZOCROMO + VITAMINA K JARABE FCO C/200ML,413
415,6,0,0,2015-09-11,CLORURO DE SODIO 10% SOL OFT. FCO. 10ML,415
416,8,0,0,2015-09-11,CLORURO DE SODIO 5% SOL OFT. FCO. 10ML,416
417,6,0,0,2015-09-11,CLORURO DE SODIO 5% UNG?ENTO OFT. TUBO 5GR,417
418,82,0,0,2015-09-11,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418
419,128,0,0,2015-09-11,INSULINA LISPRO C/1000 UNIDADES,419
420,194,0,0,2015-09-11,INSULINA LISPRO + PROTAMINA 2X3ML C/300 UNIDADES,420
421,106,0,0,2015-09-11,INSULINA HUMANA NPH CARTUCHO 100UI C/2X3ML,421
425,16,0,0,2015-09-11,HIERRO DEXTRAN 100MG/2ML SOL. INY. C/3 AMP.,425
426,12,0,0,2015-09-11,ALFAMETILDOPA 250MG C/30 TAB.,426
427,42,0,0,2015-09-11,INSULINA HUMANA 70/30 CARTUCHO C/300U C/2X3ML,427
432,56,0,0,2015-09-11,L-ORNITINA + L-ASPARTATO 3GR C/10 SOBRES GRANULADOS,432
433,30,0,0,2015-09-11,ISOCONAZOL TUBO CREMA C/40GR Y 7 APLICADORES,433
434,24,0,0,2015-09-11,ISOCONAZOL 600MG C/1 OVULO,434
437,18,0,0,2015-09-11,INDOMETACINA 25MG C/30 CAP.,437
442,161,0,0,2015-09-11,IVERMECTINA 6MG C/2 TAB.,442
443,97,0,0,2015-09-11,ITRACONAZOL 100MG C/15 CAP.,443
445,17,0,0,2015-09-11,EPLERENONA 25MG C/30 TAB.,445
446,156,0,0,2015-09-11,5-MONONITRATO DE ISOSORBIDA 60MG C/20 TAB.,446
449,40,0,0,2015-09-11,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449
451,12,0,0,2015-09-11,MALEATO DE TIMOLOL SOL. OFT. 5% C/15ML,451
456,375,0,0,2015-09-11,SITAGLIPTINA 100MG C/14 COMP.,456
459,116,0,0,2015-09-11,NEOMICINA + CAOLIN + PECTINA 129MG/280MG C/20 TAB.,459
463,169,0,0,2015-09-11,KETOPROFENO 100MG C/15 CAP.,463
467,65,0,0,2015-09-11,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467
468,88,0,0,2015-09-11,CLONAZEPAM 2.5MG/1ML GOTAS 10ML (II),468
469,204,0,0,2015-09-11,LEVETIRACETAM 500MG C/30 TAB.,469
470,51,0,0,2015-09-11,NIMODIPINO 30MG C/30 TAB.,470
472,232,0,0,2015-09-11,KETOCONAZOL TUBO CREMA C/30GR,472
483,135,0,0,2015-09-11,ESPIRONOLACTONA + FUROSEMIDA 50MG/20MG C/16 CAP.,483
484,14,0,0,2015-09-11,FUROSEMIDA 20MG C/36 TAB.,484
493,6,0,0,2015-09-11,CLORMADINONA 2MG C/20 TAB.,493
494,19,0,0,2015-09-11,CLORMADINONA 5MG C/20 TAB.,494
496,370,0,0,2015-09-11,LORATADINA 10MG C/20 GRAGEAS,496
497,290,0,0,2015-09-11,ESCITALOPRAM 10MG C/28 TAB.,497
499,42,0,0,2015-09-11,HIDROXIDO DE MAGNESIO 8.5GR SUSP. C/180ML,499
501,118,0,0,2015-09-11,ACICLOVIR 200MG/5ML FCO. C/120ML,501
502,479,0,0,2015-09-11,LEVOTIROXINA SODICA 100MCG C/50 TAB.,502
508,2,0,0,2015-09-11,BUFLOMEDIL 150MG C/30 TAB.,508
510,224,0,0,2015-09-11,LACTOBACILLUS CASEI VARIEDAD RHAMNOSUS 250MG C/12 CAP.,510
511,12,0,0,2015-09-11,ACETONIDO DE FLUOCINOLONA TUBO C/30GR,511
512,706,0,0,2015-09-11,PREGABALINA 75MG C/28 CAP.,512
515,124,0,0,2015-09-11,LOPERAMIDA 2MG C/12 TAB.,515
516,9,0,0,2015-09-11,FLUVOXAMINA 100MG C/15 GRAGEAS,516
522,2,0,0,2015-09-11,CLORPROMAZINA 25MG C/50 COMP. (III),522
523,40,0,0,2015-09-11,NITROFURANTOINA 50MG C/40 CAP.,523
525,36,0,0,2015-09-11,INDOMETACINA 50MG C/28 CAP.,525
526,110,0,0,2015-09-11,NEOMICINA + POLIMIXINA B + DEXAMETASONA UNG?ENTO OFTALMICO TUBO C/3.5GR,526
527,24,0,0,2015-09-11,NEOMICINA + POLIMIXINA B + DEXAMETASONA SUSP. OFT. FCO. C/5ML,527
528,22,0,0,2015-09-11,ALLIUM CEPAE + ALANTOINA TUBO GEL C/20GR,528
531,59,0,0,2015-09-11,BROMURO DE PIRIDOSTIGMINA 60MG C/20 TAB.,531
532,6,0,0,2015-09-11,BENZOATO DE ESTRADIOL + PROGESTERONA JER. 5MG/50MG C/1ML,532
534,273,0,0,2015-09-11,MICONAZOL 2% TUBO CREMA C/20GR,534
538,8,0,0,2015-09-11,CITRATO DE SODIO + LAURILSULFOACETATO DE SODIO SUSP. CON 4 ENEMAS EN APLICADOR DESECHABLE DE 5,538
539,100,0,0,2015-09-11,PRAZOSINA 1MG C/30 COMP.,539
545,54,0,0,2015-09-11,ACICLOVIR 400MG C/35 COMP.,545
546,110,0,0,2015-09-11,NITROFURANTOINA 100MG C/40 CAP.,546
552,49,0,0,2015-09-11,MINOCICLINA 100MG MICROGRANULOS C/10 CAP. ,552
553,18,0,0,2015-09-11,SECNIDAZOL 500MG C/8 COMP.,553
559,2,0,0,2015-09-11,BUMETANIDA 1MG C/20 COMP.,559
561,239,0,0,2015-09-11,TELMISARTAN + HIDROCLOROTIAZIDA 80MG/12.5MG C/28 TAB.,561
564,47,0,0,2015-09-11,LEVODOPA + CARBIDOPA + ENTACAPONA 200MG/100MG/25MG C/30 TAB.,564
565,81,0,0,2015-09-11,METOCLOPRAMIDA 10MG C/20 TAB.,565
567,41,0,0,2015-09-11,METRONIDAZOL .75% TUBO GEL C/30GR,567
574,16,0,0,2015-09-11,CLORHIDRATO AMITRIPTILINA + DIAZEPAM + PERFENACINA 10MG/3MG/2MG C/30 TAB.,574
575,76,0,0,2015-09-11,LORAZEPAM 2MG C/40 TAB. (II),575
576,3,0,0,2015-09-11,LEVODOPA + CARBIDOPA 250MG/25MG C/100 TAB.,576
579,7,0,0,2015-09-11,FENOBARBITAL 100MG C/40 TAB. (II),579
580,16,0,0,2015-09-11,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580
581,6,0,0,2015-09-11,CLOBAZAM 10MG C/30 TAB.,581
582,137,0,0,2015-09-11,TRIAZOLAM 0.250MG C/30 TAB.,582
583,10,0,0,2015-09-11,HALOPERIDOL 2MG SOL. FCO. C/15ML,583
584,2,0,0,2015-09-11,HALOPERIDOL 5MG C/20 TAB.,584
587,12,0,0,2015-09-11,PERFENAZINA 4MG C/30 TAB.,587
588,29,0,0,2015-09-11,BROMAZEPAM 3MG C/30 TAB.,588
590,10,0,0,2015-09-11,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590
592,7,0,0,2015-09-11,CLORHIDRATO DE METILFENIDATO 10MG C/30 COMP. (III),592
596,20,0,0,2015-09-11,PARACETAMOL + CODEINA 500MG/30MG C/30 CAP. (II),596
598,18,0,0,2015-09-11,DIAZEPAM 10MG C/20 COMP. (II),598
599,46,0,0,2015-09-11,OLANZAPINA 5MG C/14 TAB.,599
602,64,0,0,2015-09-11,VENLAFAXINA 75MG C/20 CAP.,602
606,2,0,0,2015-09-11,CLOZAPINA 100MG C/30 TAB. (II),606
607,42,0,0,2015-09-11,FLUNARIZINA 10MG C/20 TAB.,607
608,81,0,0,2015-09-11,NAN H A 1 FORMULA LACTEA HIPOALERGENICA BIFIDUS LATA PVO. C/400GR,608
610,190,0,0,2015-09-11,TRIAMCINOLONA 56.10MG SUSP. FCO C/16.5ML,610
612,81,0,0,2015-09-11,HIDROXIPROPILMETILCELULOSA + DEXTRAN UNGUENTO TUBO C/3.5GR,612
613,163,0,0,2015-09-11,HIDROXIPROPILMETILCELULOSA + DEXTRAN SOL OFT. GOTAS FCO C/15ML,613
614,6,0,0,2015-09-11,OXIBUTININA 100MG/100ML FCO C/120ML,614
615,78,0,0,2015-09-11,OXIBUTININA 5MG C/30 TAB.,615
620,109,0,0,2015-09-11,ORFENADRINA + PARACETAMOL 35MG/450MG C/50 TAB.,620
622,80,0,0,2015-09-11,LEVOTIROXINA SODICA + LIOTIRONINA 100MCG/20MCG C/50 TAB.,622
623,12,0,0,2015-09-11,POLIETILENGLICOL + BICAR. SODICO + CL SODIO + CL DE POTASIO POLVO 109.6GR C/4 SOBRES,623
624,52,0,0,2015-09-11,HIDROCORTISONA 1GR/100ML FCO. LOCION C/120ML,624
625,35,0,0,2015-09-11,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625
626,133,0,0,2015-09-11,PROPAFENONA 150MG C/30 TAB.,626
627,49,0,0,2015-09-11,NAPROXENO 500MG C/12 TAB.,627
628,186,0,0,2015-09-11,NIMESULIDE 100MG C/10 TAB.,628
632,133,0,0,2015-09-11,HEMITARTRATO DE ZOLPIDEM 10MG C/30 TAB. (III),632
633,28,0,0,2015-09-11,NORFLOXACINO 400MG C/20 GRAGEAS,633
634,40,0,0,2015-09-11,NAN A.R FORMULA LACTEA LATA C/400GR,634
641,48,0,0,2015-09-11,PERMETRINA  5% SHAMPOO C/60ML,641
642,55,0,0,2015-09-11,PREDNISONA 20MG C/30 TAB.,642
643,61,0,0,2015-09-11,NAPROXENO 250MG C /30 TAB.,643
654,2,0,0,2015-09-11,PARCHE DE MICROPORE OFTALMICO INF. C/20,654
657,2773,0,0,2015-09-11,OMEPRAZOL 20MG C/14 CAP.,657
659,109,0,0,2015-09-11,OXIMETAZOLINA + ALCOHOL POLIVINILICO 0.25MG SOL. OFT. FCO. C/10ML,659
665,77,0,0,2015-09-11,OXIDO DE ZINC TUBO CREMA C/30GR,665
666,30,0,0,2015-09-11,OLOPATADINA 0.2% SOL. OFT. C/2.5ML,666
669,37,0,0,2015-09-11,PENTOXIFILINA 400MG C/30 GRAGEAS,669
674,283,0,0,2015-09-11,PSYLLIUM PLANTAGO C/400GR,674
675,330,0,0,2015-09-11,SULFATO DE HIDROXICLOROQUINA 200MG C/20 TAB.,675
679,182,0,0,2015-09-11,ESTROGENOS CONJUGADOS DE ORIGEN EQUINO TUBO C/43GR,679
680,94,0,0,2015-09-11,TRIBENOSIDO + LIDOCAINA TUBO C/30GR,680
681,34,0,0,2015-09-11,TRIBENOSIDO + LIDOCAINA 400MG C/5 SUP.,681
682,19,0,0,2015-09-11,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682
687,410,0,0,2015-09-11,"PENICILINA PROCAINICA + BENCILPENICILINA 800,000UI + 1 AMP. DILUYENTE C/2ML",687
689,9,0,0,2015-09-11,PREDNISONA 50MG C/20 TAB.,689
691,16,0,0,2015-09-11,CISAPRIDA FCO C/60ML,691
692,121,0,0,2015-09-11,CLOPIDOGREL 75MG C/28 TAB.,692
694,235,0,0,2015-09-11,PARGEVERINA + CLONIXINATO DE LISINA 10MG/125MG C/20  COMP.,694
699,40,0,0,2015-09-11,ALUMINIO + MAGNESIO + DIMETICONA C/50 TAB. (MENTA),699
700,116,0,0,2015-09-11,ALUMINIO + MAGNESIO + DIMETICONA SUSP. FCO. C/360ML (MENTA),700
703,24,0,0,2015-09-11,SULFATO DE AMANTADINA 100MG C/30 TAB.,703
707,3,0,0,2015-09-11,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707
709,8,0,0,2015-09-11,LAMOTRIGINA 25MG C/28 TAB. DISP.,709
712,469,0,0,2015-09-11,PARACETAMOL 500MG C/10 TAB.,712
719,14,0,0,2015-09-11,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719
722,52,0,0,2015-09-11,RESINA DE COLESTIRAMINA 9GR C/10 SOBRES,722
726,2,0,0,2015-09-11,ACIDO ACEXAMICO 5GR/100GR UNG?ENTO TUBO C/40GR,726
727,18,0,0,2015-09-11,ACIDO ACEXAMICO + NEOMICINA UNG?ENTO 5GR/0.4GR EN 100GR TUBO C/40GR,727
