,10,268,0,01/12/2016,SALBUTAMOL 5ML SOLUCION,,,,"$2,680.00"
,80,5,0,01/12/2016,TRAMADOL 2ML AMP.,,,,$400.00
,20,26,0,01/12/2016,TRIMEBUTINA SUSP. JUNIOR DE 2GR/100ML FCO. C/100ML ,,,,$520.00
,210,1.178571429,0,01/12/2016,TRIMETROPRIMA + SULFAMETOXAZOL 160MG/800MG TABS C/14,,,,$247.50
,2,17.5,0,01/12/2016,FENAGEL TUBO GEL 60 GR DICLOFENACO DIETILAMONIO,,,,$35.00
,40,1.88,0,01/12/2016,ISORBID TABS. DE 5 MG 0 DINITRATO DE ISOSORBIDA C/20,,,,$75.20
,2,720,0,01/12/2016,SERETIDE   INHALADOR  ,,,,"$1,440.00"
,200,1.97,0,01/12/2016,CEFALEXINA GI TABLETAS DE 500MG CEFALEXINA,,,,$394.00
,2,0.66,0,01/12/2016,"MELOX PLUS TABS MASTICABLES  ALUMINIO,MAGNESIO,DIMETICONA C/50",,,,$1.32
,1000,2.9,0,01/12/2016,BUTILHIOSINA / METAMISOL GRAGEAS 10 / MG 250 MG C/10,,,,"$2,900.00"
,5,196,0,01/12/2016,TRITICUM VULGARE CREMA  ITALDERMOL  ,,,,$980.00
,18,70.5,0,01/12/2016,LIBERTRIM SOL. INY 0.050GR/ 5ML C/6 AMP TRIMEBUTINA,,,,"$1,269.00"
,20,35,0,01/12/2016,KETOROLACO + TRAMADOL 10MG/25MG AMP. C/3,,,,$700.00
,100,185,0,01/12/2016,ACETATO DE BETAMETASONA + FOSFATO SODICO 2.71/3MG 1 AMP.,,,,"$18,500.00"
,100,40,0,01/12/2016,BUDESONIDA .125MG NEB. // PATENTE,,,,"$4,000.00"
,50,12.5,0,01/12/2016,CLORANFENICOL SOL. OFT. ,,,,$625.00
,10,72,0,01/12/2016,TETRACAINA SOL. OFTALMICA GTS. ,,,,$720.00
,,,,,,,,,"$173,189.69"
