,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
SERVICIOS MEDICOS DE EMERGENCIAS ,,,,,,,,,,,
SME-010110-DB7,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,FECHA:,,,,,
,100,0,0,0,AMANTADINA + CLORFENAMINA + PARACETAMOL SOL. PED. GOTAS C/30ML,31,,,,,
,9,0,0,0,AMBROXOL 30MG C/20 COMP.,1450,,,,,
,5,0,0,0,AMBROXOL GOTAS FCO. C/30ML,23,,,,,
,100,0,0,0,AMBROXOL SOL. ORAL FCO. C/120ML,22,,,,,
,100,0,0,0,AMIKACINA 500MG C/1X2ML AMP.,2604,,,,,
,2,0,0,0,AMINOFENAZONA + BUFENINA + DIFENILPIRALI C/20 CAP.,363,,,,,
,30,0,0,0,AMINOFENAZONA + BUFENINA + DIFENILPIRALI SOL. GOTAS C/25ML,362,,,,,
,2,0,0,0,AMISULPRIDA 400MG C/7 TAB. ,788,,,,,
,528,0,0,0,AMLODIPINO 5MG C/10 TAB.,2593,,,,,
,5,0,0,0,AMOXICILINA + ACIDO CLAVULANICO 500MG/125MG C/10 TAB.,1454,,,,,
,410,0,0,0,AMOXICILINA + ACIDO CLAVULANICO 600MG SUSP. C/50ML,1003,,,,,
,50,0,0,0,AMOXICILINA + ACIDO CLAVULANICO 875MG/125MG C/10 TAB.,1452,,,,,
,4,0,0,0,AMOXICILINA 250MG SUSP. C/75ML,24,,,,,
,120,0,0,0,AMOXICILINA 500MG C/12 CAP.,98,,,,,
,4,0,0,0,AMOXICILINA 500MG SUSP. C/75ML ,2945,,,,,
,1200,0,0,0,AMPICILINA 1GR I.M. C/1 AMP. ,99,,,,,
,4,0,0,0,AMPICILINA 500MG C/20 CAP.,2565,,,,,
,15,0,0,0,ANASTROZOL 1MG C/28 TAB.,35,,,,,
,9,0,0,0,ANFEBUTAMONA 150MG LIB. PROL. C/30 TAB.,891,,,,,
,5,0,0,0,APIXABAN 2.5MG C/60 TAB.,3019,,,,,
,11,0,0,0,APIXABAN 5MG C/60 TAB.,3020,,,,,
,4,0,0,0,ATAZANAVIR 300MG C/30 CAP.,2883,,,,,
,5,0,0,0,ATENOLOL 100MG C/28 TAB.,849,,,,,
,50,0,0,0,ATENOLOL 50MG C/28 TAB.,2782,,,,,
,5,0,0,0,ATOMOXETINA 18MG C/14 CAP.,804,,,,,
,2,0,0,0,ATOMOXETINA 25MG C/14 CAP.,794,,,,,
,12,0,0,0,ATOMOXETINA 40MG C/14 CAP.,807,,,,,
,432,0,0,0,ATORVASTATINA 10MG C/20 TAB.,2762,,,,,
,200,0,0,0,ATORVASTATINA 20MG C/10 TAB.,2761,,,,,
,50,0,0,0,ATORVASTATINA 40MG C/10 TAB.,2763,,,,,
,2,0,0,0,AZATIOPRINA 50MG C/50 TAB.,51,,,,,
,2,0,0,0,AZELASTINA SOL. OFT. 0.05% FCO. C/5ML,61,,,,,
,2,0,0,0,AZILSARTAN MEDOXOMILO + CLORTALIDONA 40/12.5 C/28 TAB.,2944,,,,,
,4,0,0,0,AZILSARTAN MEDOXOMILO + CLORTALIDONA 80/12.5 C/28 TAB.,2948,,,,,
,9,0,0,0,AZILSARTAN MEDOXOMILO 40MG C/28 TAB.,2946,,,,,
,9,0,0,0,AZILSARTAN MEDOXOMILO 80MG C/28 TAB.,2947,,,,,
,145,0,0,0,AZITROMICINA 500MG C/3 TAB.,1854,,,,,
,5,0,0,0,AZITROMICINA 600MG FCO. SUSP. C/15ML,1855,,,,,
,5,0,0,0,BACLOFENO 10MG C/100 TAB.,2980,,,,,
,2,0,0,0,"BENCILPENICILINA SODICA 1,000,000 UI + 1 FCO. C/2ML AMP. DIL.",707,,,,,
,20,0,0,0,BENZONATATO 100MG C/20 PERLAS,2880,,,,,
,50,0,0,0,BETAHISTINA 24MG C/30 TAB.,2931,,,,,
,70,0,0,0,BETAMETASONA + CLOTRIMAZOL + GENTAMICINA TUBO CREMA C/25GR,2568,,,,,
,50,0,0,0,BETAMETASONA + FOSFATO SODICO 2.71/3MG C/1 JER. PRELLENADA,208,,,,,
,30,0,0,0,BETAMETASONA + GENTAMICINA TUBO CREMA C/30GR,276,,,,,
,20,0,0,0,BETAMETASONA LOCION CAPILAR FCO. C/50ML,120,,,,,
,2,0,0,0,BETAMETASONA LOCION FCO. SUSP. C/100ML,119,,,,,
,2,0,0,0,BETAMETASONA PEDIATRICA  50MG GOTAS FCO. C/60ML,171,,,,,
,4,0,0,0,BETAMETASONA TUBO C/30GR,2784,,,,,
,50,0,0,0,BEZAFIBRATO 400MG C/10 TAB.,1858,,,,,
,2,0,0,0,BIFONAZOL TUBO CREMA C/20GR,1271,,,,,
,30,0,0,0,BIMATOPROST GOTAS 0.03% SOL. OFT. C/3ML,1058,,,,,
,9,0,0,0,BISOPROLOL 1.25MG C/30 GRAGEAS,252,,,,,
,9,0,0,0,BISOPROLOL 2.5MG C/30 GRAGEAS,206,,,,,
,20,0,0,0,BISOPROLOL 5MG C/30 GRAGEAS,1160,,,,,
,5,0,0,0,BRINZOLAMIDA 1% SUSP. OFT. FCO. C/5ML,46,,,,,
,18,0,0,0,BROMAZEPAM 3MG C/30 TAB.,588,,,,,
,1,0,0,0,BROMAZEPAM 6MG C/30 TAB.,1471,,,,,
,2,0,0,0,BROMHIDRATO DE GALANTAMINA 8MG C/14 CAP.,1587,,,,,
,140,0,0,0,BROMURO DE BUTILHIOSCINA + METAMIZOL 10MG/250MG C/10 GRAGEAS,2587,,,,,
,140,0,0,0,BROMURO DE BUTILHIOSCINA 10MG C/10 TAB.,131,,,,,
,7,0,0,0,BROMURO DE IPRATROPIO 20MCG SUSP. AEROSOL C/200 DOSIS EN 10ML,62,,,,,
,320,0,0,0,BROMURO DE PINAVERIO 100MG C/14 TAB.,294,,,,,
,2,0,0,0,BROMURO DE TIOTROPIO C/30 CAP. + DISPOSITIVO DOSIFICADOR,2878,,,,,
,100,0,0,0,BROMURO PINAVERIO/DIMETICONA 100/300MG C/16 CAP.,1304,,,,,
,10,0,0,0,BUDESONIDA + FORMOTEROL 160MG/4.5MCG SPRAY,782,,,,,
,8,0,0,0,BUDESONIDA 0.125MG/ML NEBUL. C/5 AMP. SOBRE 2ML,1008,,,,,
,2,0,0,0,BUDESONIDA 0.250MG/ML NEBUL. C/5 AMP. SOBRE 2ML,719,,,,,
,58,0,0,0,CABERGOLINA 0.5MG C/2 TAB.,282,,,,,
,4,0,0,0,CALAMINA LOCION FCO. 180ML,160,,,,,
,4,0,0,0,CALCIO 500MG ENV. C/12 COMP.,209,,,,,
,5,0,0,0,CALCITRIOL 0.25MCG C/50 CAP.,1862,,,,,
,4,0,0,0,CALCITRIOL CREMA UNGUENTO TUBO 0.3MG C/30GR,1268,,,,,
,8,0,0,0,CAPTOPRIL 25MG C/30 TAB.,2569,,,,,
,9,0,0,0,CARBAMAZEPINA 400MG C/20 GRAGEAS,815,,,,,
,180,0,0,0,CARBONATO DE CALCIO + VITAMINA D3 600MG C/60 TAB.,2786,,,,,
,200,0,0,0,CARBOXIMETILCELULOSA SODICA 0.5% SOL. OFT. GOTAS C/15ML,754,,,,,
,50,0,0,0,CARBOXIMETILCELULOSA/ GLICERINA GEL OFT TUBO 10GRS,1128,,,,,
,32,0,0,0,CARVEDILOL 25MG C/14 TAB.,2594,,,,,
,4,0,0,0,CEFALEXINA 250MG/5ML SUSP.,1483,,,,,
,280,0,0,0,CEFALEXINA 500MG C/20 CAP.,169,,,,,
,19,0,0,0,CEFIXIMA 100MG/5ML SUSP. ORAL C/100ML,1135,,,,,
,4,0,0,0,CEFIXIMA DE 200MG C/12 CAP.,1335,,,,,
,21,0,0,0,CEFTIBUTEN 36MG/ML SUSP. FCO C/30ML,167,,,,,
,54,0,0,0,CEFTIBUTEN 400MG C/10 CAP.,168,,,,,
,100,0,0,0,CEFTRIAXONA 1GR/3.5ML FCO. AMP.,2879,,,,,
,9,0,0,0,CETIRIZINA 10MG C/10 TAB.,884,,,,,
,5,0,0,0,CETIRIZINA SOL 10MG/ML C/10ML,871,,,,,
,9,0,0,0,CICLESONIDA 50MCG SPRAY NASAL C/120 DOSIS,3009,,,,,
,50,0,0,0,CICLOPIROX 8% SOL. C/3ML,1377,,,,,
,4,0,0,0,CICLOPIROX CREMA CUTANEA 20GR,2730,,,,,
,1,0,0,0,CINACALCET 30MG C/30 COMP.,2983,,,,,
,200,0,0,0,CINITAPRIDA 1MG C/25 COMP.,2788,,,,,
,10,0,0,0,CIPROFLOXACINO + DEXAMETASONA 3MG/1MG/ML FCO. C/5ML,2697,,,,,
,25,0,0,0,CIPROFLOXACINO + HIDROCORTISONA + LIDOCAINA SOL. OTICA GOTAS,2789,,,,,
,40,0,0,0,CIPROFLOXACINO 500MG C/12 COMP.,2885,,,,,
,4,0,0,0,CIPROFLOXACINO SOL. OFT. GOTAS C/5ML,1493,,,,,
,2,0,0,0,CIPROTERONA + ETINILESTRADIOL 2MG/.035MG C/21 GRAGEAS ,1522,,,,,
,4,0,0,0,CISAPRIDA 10MG C/30 TAB.,177,,,,,
,2,0,0,0,CISAPRIDA FCO C/60ML,691,,,,,
,150,0,0,0,CITRATO DE CALCIO + VITAMINA D3 315MG C/60 TAB.,1361,,,,,
,2,0,0,0,CITRATO DE POTASIO 1080MCG C/100 TAB.,2891,,,,,
,9,0,0,0,CITRATO DE SILDENAFIL 50MG C/4 TAB.,2790,,,,,
,4,0,0,0,CITRATO DE TAMOXIFENO 20MG C/15 TAB.,625,,,,,
,62,0,0,0,CLARITROMICINA + AMBROXOL 500MG/45MG C/10 TAB.,2731,,,,,
,4,0,0,0,CLARITROMICINA 250MG SUSP. PED. FCO. C/60ML GRANULOS,467,,,,,
,3,0,0,0,CLARITROMICINA 500MG C/10 TAB.,2092,,,,,
,38,0,0,0,CLEBOPRIDA + SIMETICONA C/45 CAP.,2950,,,,,
,30,0,0,0,CLEBOPRIDA 500MG C/30 COMP.,2914,,,,,
,5,0,0,0,CLINDAMICINA + KETOCONAZOL 800/100MG C/3 TAB. VAGINALES,1029,,,,,
,7,0,0,0,CLINDAMICINA + PEROXIDO DE BENZOILO 5GR/100GR EN 100GR TUBO GEL C/30GR,449,,,,,
,68,0,0,0,CLINDAMICINA 300MG C/16 CAP.,2680,,,,,
,1,0,0,0,CLINDAMICINA 75MG/5ML FCO. GRANULADO PARA 100ML,260,,,,,
,2,0,0,0,CLINDAMICINA SOL. TOPICA FCO C/30ML,261,,,,,
,50,0,0,0,CLOBETASOL 0.044GR TUBO C/40GR,1238,,,,,
,30,0,0,0,CLOBETASOL 0.050% TUBO C/30GR,227,,,,,
,13,0,0,0,CLONAZEPAM 2.5MG/1ML GOTAS 10ML (II),468,,,,,
,68,0,0,0,CLONAZEPAM 2MG C/30 COMP. (II),2410,,,,,
,108,0,0,0,CLONIXINATO DE LISINA 250MG C/10 TAB.,1499,,,,,
,30,0,0,0,CLONIXITATO DE LISINA + CICLOBENZAPRINA 125/5 C/20 TAB.,2307,,,,,
,7,0,0,0,CLOPIDOGREL 75MG C/28 TAB.,692,,,,,
,4,0,0,0,CLORANFENICOL + HIDROCORTISONA + BENZOCAINA SOL. OTICA FCO. C/10ML,2794,,,,,
,54,0,0,0,CLORANFENICOL 5MG/ML GOTAS OFT. C/15ML ,2726,,,,,
,3,0,0,0,CLORFENAMINA I 50MG JBE. FCO. C/60ML,1503,,,,,
,50,0,0,0,CLORHIDRATO DE ALFUZOSINA 10MG LIB. PROL. C/28 TAB.,893,,,,,
,5,0,0,0,CLORHIDRATO DE AMIODARONA 200MG C/20 TAB.,2795,,,,,
,2,0,0,0,CLORHIDRATO DE BENCIDAMINA 45MG SOL. C/30ML,2668,,,,,
,10,0,0,0,CLORHIDRATO DE BENCIDAMINA TUBO CREMA C/60GR,57,,,,,
,4,0,0,0,CLORHIDRATO DE BROMHEXINA JARABE C/100ML,1874,,,,,
,34,0,0,0,CLORHIDRATO DE IMIPRAMINA 25MG C/20 TAB.,2367,,,,,
,245,0,0,0,CLORHIDRATO DE PAROXETINA 20MG C/10 TAB.,1877,,,,,
,100,0,0,0,CLORHIDRATO DE TRAMADOL 100MG C/10 TAB.,855,,,,,
,4,0,0,0,CLORHIDRATO DE TRAMADOL 100MG/ML GOTAS C/10ML,1880,,,,,
,9,0,0,0,CLORHIDRATO DE TRAMADOL 50MG C/10 CAP.,976,,,,,
,2,0,0,0,CLORHIDRATO DE VALACICLOVIR 500MG C/42 COMP.,1385,,,,,
,2,0,0,0,CLORMADINONA 5MG C/20 TAB.,494,,,,,
,5,0,0,0,CLORTALIDONA 50MG C/20 TAB.,182,,,,,
,2,0,0,0,CLORURO DE SODIO 5% SOL OFT. FCO. 10ML,416,,,,,
,118,0,0,0,CLORURO DE SODIO Y GLICEROL 30ML ADTO. SOL. FCO C/30ML,2754,,,,,
,5,0,0,0,CLOTRIMAZOL 10MG TUBO CREMA C/20GR,1505,,,,,
,4,0,0,0,COMPLEJO B SOL. INY. FCO. C/10ML,189,,,,,
,50,0,0,0,DAPAGLIFOZINA 10MG C/14 TAB.,2952,,,,,
,5,0,0,0,DARBEPOETINA ALFA 300MCG JER. PRELLENADA,2984,,,,,
,1,0,0,0,DARBEPOETINA ALFA 500MCG JER. PRELLENADA,2985,,,,,
,4,0,0,0,DECANOATO DE FLUPENTIXOL 20MG C/1 AMP. DE 2ML (III),580,,,,,
,2,0,0,0,DEFERASIROX 500MG C/28 COMP.,2921,,,,,
,50,0,0,0,DEFLAZACORT 6MG C/20 TAB.,2811,,,,,
,9,0,0,0,DENOSUMAB 60MG C/10ML,3021,,,,,
,118,0,0,0,DESLORATADINA 50MG JARABE FCO C/120ML,69,,,,,
,50,0,0,0,DESLORATADINA 5MG C/30 TAB.,45,,,,,
,50,0,0,0,DESOGESTREL 0.075MG C/28 TAB.,2225,,,,,
,32,0,0,0,DESVENLAFAXINA 50MG C/28 COMP.,2905,,,,,
,2,0,0,0,DEXAMETASONA + TOBRAMICINA UNGUENTO OFT. TUBO C/3.5GR,2676,,,,,
,7,0,0,0,DEXAMETASONA 1MG/ML SOL. OFT. GOTAS C/5ML,2814,,,,,
,100,0,0,0,DEXKETOPROFENO TROMETAMOL 25MG C/10 TAB.,1241,,,,,
,100,0,0,0,DEXLANSOPRAZOL 30MG C/14 CAP.,2953,,,,,
,2,0,0,0,DEXTROMETORFANO + GUAIFENESINA + FENILEF PED. C/30ML,2815,,,,,
,100,0,0,0,DEXTROMETORFANO + GUAIFENESINA JARABE INFANTIL C/120ML,1886,,,,,
,10,0,0,0,DEXTROMETORFANO 15MG/5ML JARABE FCO. C/60ML,269,,,,,
,100,0,0,0,DIACEREINA 50MG C/30 CAP.,226,,,,,
,390,0,0,0,DIACERINA + MELOXICAM 50MG/15MG C/20 CAP.,1341,,,,,
,1,0,0,0,DIAZEPAM + DEXTROPROPOXIFENO + PARACETAMOL C/20 TAB. (II),590,,,,,
,6,0,0,0,DIAZEPAM 10MG C/20 COMP. (II),598,,,,,
,2,0,0,0,DICLOFENACO + CODEINA 50MG/50MG C/20 TAB.,2960,,,,,
,30,0,0,0,DICLOFENACO + COLESTIRAMINA 140MG C/20 CAP.,2548,,,,,
,100,0,0,0,DICLOFENACO 1.160% GEL C/60GR,371,,,,,
,145,0,0,0,DICLOFENACO POTASICO 0.18MG/100 SUSP. FCO C/120ML,2807,,,,,
,120,0,0,0,DICLOFENACO POTASICO 15MG SUSP. GOTAS C/20ML,2611,,,,,
,9,0,0,0,DICLOFENACO POTASICO 25MG C/20 GRAGEAS,165,,,,,
,300,0,0,0,DICLOFENACO SODICO + B1 + B6 +B12 50MG/50MG/50MG/0.25MG C/30 GRAGEAS,377,,,,,
,50,0,0,0,DICLOFENACO SODICO 100MG LIB. PROL. C/20 GRAGEAS,292,,,,,
,4,0,0,0,DICLOFENACO SODICO 75MG/3ML SOL. INY. ENV. C/2 AMP.,295,,,,,
,4,0,0,0,DICLOXACILINA 250MG SUSP. FCO. C/60ML,1509,,,,,
,5,0,0,0,DICLOXACILINA 500MG C/20 CAP.,1510,,,,,
,4,0,0,0,DIENOGEST 2MG C/28 TAB.,2961,,,,,
,120,0,0,0,DIFENHIDRAMINA + GUAIFENESINA 28MG JARABE FCO C/150ML,114,,,,,
,2,0,0,0,DIGOXINA 0.25MG C/60 TAB.,2816,,,,,
,4,0,0,0,DILTIAZEM 120MG LIB. PROL. C/20 TAB.,2817,,,,,
,2,0,0,0,DILTIAZEM 180MG LIB. PROL. C/12 TAB.,2818,,,,,
,32,0,0,0,DILTIAZEM 60MG C/30 COMPS.,82,,,,,
,20,0,0,0,DILTIAZEM 90MG C/20 TAB.,28,,,,,
,32,0,0,0,DIMENHIDRINATO JARABE FCO. C/120ML,284,,,,,
,100,0,0,0,DIMETICONA + GUAIAZULENE C/14 SOBRES,2689,,,,,
,150,0,0,0,DIMETICONA + PANCREATINA + EXTRACTO SECO BILIS DE BUEY CELULOSA DEL ASPERGILLUS NIGER CON CAPA E C/50 GRAGEAS,327,,,,,
,4,0,0,0,DIMETICONA GOTAS C/30ML,323,,,,,
,4,0,0,0,DIMETICONA PANCREATINA 170MG/80MG C/30 GRAGEAS,1094,,,,,
,600,0,0,0,DIOSMINA + HESPERIDINA 500MG C/20 TAB.,296,,,,,
,5,0,0,0,DIPROPINATO DE BETAMETASONA + CALCIPOTRIOL 5MG/50MG TUBO UNGUENTO C/30GR,1026,,,,,
,7,0,0,0,DIPROPIONATO DE BETAMETASONA Y FOSFATO D 5MG/2MG JER. PRELLENADA DE 1ML,2851,,,,,
,5,0,0,0,DOMPERIDONA 10MG C/30 TAB.,2649,,,,,
,9,0,0,0,DOMPERIDONA SUSP. C/60ML,1011,,,,,
,30,0,0,0,DORZOLAMIDA + TIMOLOL GOTAS OFT. FCO. C/5ML,251,,,,,
,11,0,0,0,DROPROPIZINA 30MG C/15 TAB. ,2413,,,,,
,11,0,0,0,DROPROPIZINA JARABE C/120ML,2230,,,,,
,20,0,0,0,EBASTINA 20MG C/30 OBLEAS,1053,,,,,
,5,0,0,0,EFAVIRENZ 600MG C/30 COMP.,1571,,,,,
,5,0,0,0,ELECTROLITOS ORALES SOL. GLUCOSA 20GR C/25 SOBRES,328,,,,,
,4,0,0,0,EMOLIENTE Y HUMECTANTE CON UREA AL 10% LOCION FCO. C/120ML,648,,,,,
,10,0,0,0,EMTRICITABINA + TENOFOVIR DISOPROXIL FUMARATO C/30 TAB.,854,,,,,
,145,0,0,0,ENALAPRIL 10MG C/30 TAB.,2679,,,,,
,7,0,0,0,ENALAPRIL 5MG C/30 TAB.,1513,,,,,
,30,0,0,0,ENANTATO DE PRASTERONA + VALERATO DE ESTRADIOL 200MG/4MG C/1 JER. PRELLENADA DE 1ML,138,,,,,
,4,0,0,0,ENFAMIL PEMIUM 1 FORMULA LACTEA 1 PREMIUM LATA 400GR,347,,,,,
,52,0,0,0,ENOXAPARINA SODICA 40MG/0.4ML C/2 JER.S PRELLENADAS,179,,,,,
,11,0,0,0,ERDOSTEINA 300MG C/20 CAP.,1820,,,,,
,2,0,0,0,ERDOSTEINA SOL. C/90ML,2963,,,,,
,20,0,0,0,ERGOTAMINA + ACIDO ACETILSALICILICO + CAFEINA 1MG/400MG/50MG C/36 TAB. (II),773,,,,,
,13,0,0,0,"ERITROPOYETINA HUMANA 50,000UI/10ML INY. C/1 AMP.",2717,,,,,
,1,0,0,0,ERLOTINIB 150MG C/30 TAB.,1903,,,,,
,48,0,0,0,ESCITALOPRAM 10MG C/28 TAB.,497,,,,,
,4,0,0,0,ESOMEPRAZOL 10MG C/28 SOBRES GRANULADOS,2281,,,,,
,118,0,0,0,ESPIRONOLACTONA + FUROSEMIDA 50MG/20MG C/16 CAP.,483,,,,,
,2,0,0,0,ESPIRONOLACTONA 100MG C/30 TAB.,2573,,,,,
,2,0,0,0,ESPIRONOLACTONA 25MG C/30 TAB.,2572,,,,,
,260,0,0,0,ESPORAS DE BACILLUS CLAUSII 2 BILLONES UFC C/20 AMP.,1126,,,,,
,30,0,0,0,ESTRADIOL + DROSPIRENONA 1MG/2MG C/28 COMPS. RECUB.,1375,,,,,
,2,0,0,0,ESTRADIOL + NORGESTREL 2MG/0.5MG C/21 GRAGEAS (11 BLANCAS Y 10 COLOR),682,,,,,
,30,0,0,0,ESTRADIOL + TRIMEGESTONA CONTINUO 1MG/.125MG C/28 GRAGEAS,842,,,,,
,2,0,0,0,ESTRADIOL 2MG + ACETATO D C/28 TAB.,180,,,,,
,100,0,0,0,ESTROGENOS CONJUGADOS DE ORIGEN EQUINO TUBO C/43GR,679,,,,,
,20,0,0,0,ETAMSILATO 500MG C/20 COMP.,272,,,,,
,20,0,0,0,ETANERCEPT 25MG FCO. C/4 AMP.,349,,,,,
,120,0,0,0,ETINILESTRADIOL + DROSPIRENONA 0.03MG/3.0MG C/21 GRAGEAS,899,,,,,
,54,0,0,0,ETINILESTRADIOL + DROSPIRENONA 3MG 24/4 C/28 COMP.,2741,,,,,
,4,0,0,0,ETOFENAMATO TUBO CREMA C/40GR,112,,,,,
,220,0,0,0,ETORICOXIB 120MG C/7 COMP.,941,,,,,
,565,0,0,0,ETORICOXIB 90MG C/14 COMP.,965,,,,,
,100,0,0,0,EZETIMIBA + SIMVASTATINA 10MG/20MG C/28 COMP.,910,,,,,
,5,0,0,0,FELODIPINO + METOPROLOL 5/47.5MG C/14 TAB.,1176,,,,,
,10,0,0,0,FENITOINA SODICA 100MG C/50 CAP.,2834,,,,,
,1,0,0,0,FENOBARBITAL 100MG C/40 TAB. (II),579,,,,,
,250,0,0,0,FENOFIBRATO 160MG C/30 CAP.,1190,,,,,
,12,0,0,0,FENTERMINA 15MG C/30 TAB.,2964,,,,,
,120,0,0,0,FEXOFENADINA + FENILEFRINA 60MG/25MG C/10 TAB.,2579,,,,,
,118,0,0,0,FEXOFENADINA 120MG C/10 COMP.,93,,,,,
,120,0,0,0,FEXOFENADINA 6MG/ML SUSP. FCO. C/150ML,2553,,,,,
,7,0,0,0,FINASTERIDE 5MG C/30 GRAGEAS,2694,,,,,
,2,0,0,0,FINGOLIMOD 0.5MG C/28 CAP.,2925,,,,,
,4,0,0,0,FLEET FOSFOSODA SOL. ORAL C/45ML,2965,,,,,
,2,0,0,0,FLOROGLUCINOL + TRIMETILFLOROGLUCINOL 80MG/80MG C/20 CAP.,2840,,,,,
,200,0,0,0,FLUCONAZOL 150MG C/1 CAP.,373,,,,,
,8,0,0,0,FLUNARIZINA 10MG C/20 TAB.,607,,,,,
,1,0,0,0,FLUOROMETOLONA 1% SOL. OFT. FCO. C/5ML,379,,,,,
,9,0,0,0,FLUOXETINA 20MG C/14 CAP.,2570,,,,,
,1,0,0,0,FLUTICASONA 50MCG SPRAY C/120 DOSIS ,2491,,,,,
,5,0,0,0,FORMOTEROL + MOMETASONA 100/5 FCO. C/120 DOSIS,3022,,,,,
,9,0,0,0,FOSFATO SODICO DE DEXAMETASONA 4MG/ML C/1 AMP. DE 2ML,2853,,,,,
,5,0,0,0,FOSFOMICINA 500MG C/12 CAP.,2242,,,,,
,2,0,0,0,FUROSEMIDA 20MG C/36 TAB.,484,,,,,
,118,0,0,0,GABAPENTINA 300MG C/30 CAP.,2643,,,,,
,7,0,0,0,GABAPENTINA 400MG C/15 CAP.,148,,,,,
,4,0,0,0,GATIFLOXACINA FCO. GOTERO C/5ML,1050,,,,,
,2,0,0,0,GLATIRAMER 20MG/ML SOL. INY. C/28 JER. PRELLENADA,224,,,,,
,2,0,0,0,GLIBENCLAMIDA + METFORMINA 5MG/1000MG C/40 TAB. ,790,,,,,
,5,0,0,0,GLIBENCLAMIDA 5MG C/50 TAB.,1418,,,,,
,30,0,0,0,GLICOPIRRONIO + INDACATEROL C/30 CAP. INHALACION,3017,,,,,
