,100, $-   ,,,TIZANIDINA 2MG C/20 TAB.,787,, $-   ,
,30, $-   ,,,TIZANIDINA 6MG LIB. PROL. C/10 CAP.,2979,, $-   ,
,60, $-   ,,,TOBRAMICINA 3MG/1ML SOL. OFT. FCO. C/5ML,2677,, $-   ,
,5, $-   ,,,TOCILIZUMAB 200MG/10ML SOL. INY. C/1 AMP.,2892,, $-   ,
,20, $-   ,,,TOLNAFTATO 1% SOL. FCO C/20ML,824,, $-   ,
,50, $-   ,,,TOPIRAMATO 100MG C/20 TAB.,2837,, $-   ,
,100, $-   ,,,TOPIRAMATO 25MG C/28 TAB.,2578,, $-   ,
,20, $-   ,,,TRAVOPROST + TIMOLOL .04MG/1.0ML FCO.GOTERO C/2.5ML,2560,, $-   ,
,50, $-   ,,,TRAVOPROST 40MCG SOL. OFT. FCO. C/2.5ML,830,, $-   ,
,140, $-   ,,,TRIAZOLAM 0.250MG C/30 TAB.,582,, $-   ,
,100, $-   ,,,TRIMEBUTINA 200MG C/40 TAB.,330,, $-   ,
,60, $-   ,,,TRIMEBUTINA 2GR/100ML SUSP. JUNIOR FCO C/100ML,218,, $-   ,
,15, $-   ,,,TRIMETOPRIMA + SULFAMETOXAZOL 40MG/200MG/5MG SUSP. FCO. C/120ML,2631,, $-   ,
,150, $-   ,,,TRINITRATO DE GLICERILO 18MG x PARCHE (5MG/24 Hrs C/7),2143,, $-   ,
,35, $-   ,,,TRINITRATO DE GLICERILO 36MG x PARCHE (10MG/24 hrs C/7),2144,, $-   ,
,35, $-   ,,,TRITICUM VULGARE FENOXIETANOL CREMA UNGUENTO C/30GR,1258,, $-   ,
,10, $-   ,,,TROMANTADINA TUBO GEL C/10GR,878,, $-   ,
,110, $-   ,,,TROXERUTINA + CUMARINA 180MG/30MG C/30 GRAGEAS,1075,, $-   ,
,50, $-   ,,,VALPROATO DE MAGNESIO 200MG C/40 TAB.,2838,, $-   ,
,10, $-   ,,,VALPROATO DE MAGNESIO 200MG/1ML SUSP. FCO C/40ML,2839,, $-   ,
,30, $-   ,,,VALPROATO DE MAGNESIO 500MG C/20 TAB.,37,, $-   ,
,40, $-   ,,,VALPROATO DE MAGNESIO 600MG C/30 TAB.,38,, $-   ,
,30, $-   ,,,VALPROATO SEMISODICO 500MG LIB. RET. C/30 COMP.,337,, $-   ,
,20, $-   ,,,VALPROATO SEMISODICO ER 500MG LIB. PROL. C/30 TAB.,2193,, $-   ,
,750, $-   ,,,VALSARTAN + AMLODIPINO 160/5MG C/28 TAB.,1924,, $-   ,
,370, $-   ,,,VALSARTAN + HIDROCLORTIAZIDA 160MG/25MG C/30 GRAGEAS,233,, $-   ,
,25, $-   ,,,VERALIPRIDA 100MG C/20 CAP.,4,, $-   ,
,10, $-   ,,,VERAPAMILO + TRANDOLAPRIL 180MG/2MG LIB. PROL. C/15 TAB.,1567,, $-   ,
,20, $-   ,,,VERAPAMILO 180MG C/15 TAB.,275,, $-   ,
,20, $-   ,,,VERAPAMILO 40MG C/30 TAB.,274,, $-   ,
,5, $-   ,,,VIGABATRINA 500MG C/60 COMP.,757,, $-   ,
,400, $-   ,,,VILDAGLIPTINA + METFORMINA 50MG/850MG C/60 COMP.,2924,, $-   ,
,70, $-   ,,,VITAMINA A + OXIDO ZINC + ACIDO BORICO + ALANTOINA POMADA TUBO C/60GR,418,, $-   ,
,150, $-   ,,,VITAMINAS + HIERRO C/36 TAB.,111,, $-   ,
,240, $-   ,,,VITAMINAS + MINERALES PRENATALES C/30 TAB.,1678,, $-   ,
,5, $-   ,,,VORICONAZOL 200MG C/14 TAB.,2429,, $-   ,
,20, $-   ,,,WARFARINA SODICA 5MG C/30 TAB.,196,, $-   ,
,50, $-   ,,,YODOPUVIDONA BUCOFARINGEO SOL. FCO. C/120ML ,793,, $-   ,
